Date,Open,High,Low,Close,Volume,Market Cap
2021-11-30,18.25,18.540000915527344,17.1299991607666,17.200000762939453,67190100,
2021-11-29,18.579999923706055,18.690000534057617,17.8700008392334,18.43000030517578,23366900,
2021-11-26,17.875,18.31999969482422,17.799999237060547,18.209999084472656,13253100,
2021-11-24,17.450000762939453,18.579999923706055,17.35099983215332,18.329999923706055,28778600,
2021-11-23,18.534000396728516,18.655000686645508,17.3799991607666,17.809999465942383,31341700,
2021-11-22,20.520000457763672,20.600000381469727,18.31999969482422,18.75,39766000,
2021-11-19,20.110000610351562,21.100000381469727,19.940000534057617,20.3700008392334,25321200,
2021-11-18,21.200000762939453,21.31999969482422,20.200000762939453,20.56999969482422,25447500,
2021-11-17,21.850000381469727,22.040000915527344,21.024999618530273,21.1200008392334,18998300,
2021-11-16,22.600000381469727,22.6299991607666,21.420000076293945,21.670000076293945,41386800,
2021-11-15,22.975000381469727,24.1200008392334,22.75,22.920000076293945,30384300,
2021-11-12,23.170000076293945,23.600000381469727,22.170000076293945,22.760000228881836,29203100,
2021-11-11,23.989999771118164,24.649999618530273,22.600000381469727,22.969999313354492,72680100,
2021-11-10,21.139999389648438,21.850000381469727,19.850000381469727,20.420000076293945,46108800,
2021-11-09,23.139999389648438,23.25,21.610000610351562,22.139999389648438,24573000,
2021-11-08,22.6299991607666,23.06999969482422,22.44499969482422,22.739999771118164,16884900,
2021-11-05,22.889999389648438,23.2189998626709,22.239999771118164,22.56999969482422,19537700,
2021-11-04,23.18000030517578,23.549999237060547,22.829999923706055,23.290000915527344,18496800,
2021-11-03,22.670000076293945,23.6299991607666,22.440000534057617,22.959999084472656,26468800,
2021-11-02,22.670000076293945,22.93000030517578,21.600000381469727,22.68000030517578,35482300,
2021-11-01,20.530000686645508,22.809999465942383,20.280000686645508,22.6200008392334,52780200,
2021-10-29,19.799999237060547,20.15999984741211,19.690000534057617,20.09000015258789,11538000,
2021-10-28,19.55500030517578,20.200000762939453,19.479999542236328,19.90999984741211,15070700,
2021-10-27,20.0,20.479999542236328,19.139999389648438,19.25,17585700,
2021-10-26,20.94499969482422,20.969999313354492,19.459999084472656,19.959999084472656,26725500,
2021-10-25,20.6200008392334,21.079999923706055,20.100000381469727,20.690000534057617,15053100,
2021-10-22,20.860000610351562,21.059999465942383,20.200000762939453,20.579999923706055,18994500,
2021-10-21,20.889999389648438,21.774999618530273,20.764999389648438,20.989999771118164,24771700,
2021-10-20,20.364999771118164,21.190000534057617,19.8700008392334,21.049999237060547,25757100,
2021-10-19,21.040000915527344,21.079999923706055,20.184999465942383,20.219999313354492,26292200,
2021-10-18,19.18000030517578,21.0,19.1200008392334,20.850000381469727,48421800,
2021-10-15,19.559999465942383,19.860000610351562,19.31999969482422,19.3799991607666,22086200,
2021-10-14,19.799999237060547,19.809999465942383,18.94499969482422,19.6200008392334,33917700,
2021-10-13,19.0,19.309999465942383,18.489999771118164,18.920000076293945,31335900,
2021-10-12,18.170000076293945,19.020000457763672,17.84000015258789,18.969999313354492,47239700,
2021-10-11,16.899999618530273,18.510000228881836,16.829999923706055,18.389999389648438,69669600,
2021-10-08,16.527000427246094,16.649999618530273,16.170000076293945,16.209999084472656,11010000,
2021-10-07,16.937000274658203,17.09000015258789,16.34000015258789,16.399999618530273,15267800,
2021-10-06,16.0,16.639999389648438,15.920000076293945,16.6200008392334,11896400,
2021-10-05,16.145000457763672,16.760000228881836,16.079999923706055,16.25,13941200,
2021-10-04,16.290000915527344,16.68000030517578,15.880000114440918,16.09000015258789,21849700,
2021-10-01,15.880000114440918,16.489999771118164,15.75,16.450000762939453,18850300,
2021-09-30,15.899999618530273,16.059999465942383,15.300000190734863,15.880000114440918,38688800,
2021-09-29,16.350000381469727,17.170000076293945,16.010000228881836,16.010000228881836,38323200,
2021-09-28,17.399999618530273,17.670000076293945,16.795000076293945,17.040000915527344,25569500,
2021-09-27,17.65999984741211,18.079999923706055,16.850000381469727,17.700000762939453,35517600,
2021-09-24,16.860000610351562,17.790000915527344,16.6200008392334,17.639999389648438,22923000,
2021-09-23,17.200000762939453,17.350000381469727,16.670000076293945,17.139999389648438,29369500,
2021-09-22,15.859999656677246,17.084999084472656,15.609999656677246,16.84000015258789,55383300,
2021-09-21,14.619999885559082,15.279999732971191,14.5600004196167,15.170000076293945,23601500,
2021-09-20,14.579999923706055,14.90999984741211,14.420000076293945,14.569999694824219,27954600,
2021-09-17,15.520000457763672,15.579999923706055,15.0600004196167,15.09000015258789,55126300,
2021-09-16,15.470999717712402,15.65999984741211,15.229999542236328,15.5,24121300,
2021-09-15,14.84000015258789,15.5,14.630999565124512,15.449999809265137,34832000,
2021-09-14,15.022000312805176,15.329999923706055,14.380000114440918,14.5,24475700,
2021-09-13,15.329999923706055,15.390000343322754,14.670000076293945,15.010000228881836,20253100,
2021-09-10,15.770000457763672,15.90999984741211,15.229999542236328,15.289999961853027,16900100,
2021-09-09,15.3100004196167,15.84000015258789,15.260000228881836,15.6899995803833,18395800,
2021-09-08,15.8100004196167,16.006000518798828,15.135000228881836,15.470000267028809,15621400,
2021-09-07,15.5,16.1299991607666,15.460000038146973,15.84000015258789,21664600,
2021-09-03,15.020000457763672,15.529999732971191,14.920000076293945,15.15999984741211,18793200,
2021-09-02,14.600000381469727,15.199999809265137,14.399999618530273,15.0600004196167,19534100,
2021-09-01,14.142999649047852,14.6899995803833,14.109999656677246,14.569999694824219,16822000,
2021-08-31,14.180000305175781,14.25,13.970000267028809,14.180000305175781,14530700,
2021-08-30,14.178999900817871,14.380000114440918,14.01099967956543,14.1899995803833,15445700,
