Date,Open,High,Low,Close,Volume,Market Cap
2021-11-16,7.46999979019165,7.630000114440918,7.099999904632568,7.28000020980835,5225100,
2021-11-15,7.360000133514404,7.769999980926514,7.119999885559082,7.340000152587891,5500700,
2021-11-12,7.059999942779541,7.380000114440918,6.96999979019165,7.340000152587891,4504500,
2021-11-11,6.734000205993652,7.239999771118164,6.679999828338623,7.119999885559082,7944900,
2021-11-10,6.730000019073486,6.920000076293945,6.550000190734863,6.610000133514404,5052200,
2021-11-09,6.909999847412109,6.909999847412109,6.659999847412109,6.800000190734863,3960600,
2021-11-08,6.75,7.070000171661377,6.659999847412109,6.909999847412109,5328000,
2021-11-05,6.989999771118164,7.159999847412109,6.776000022888184,6.809999942779541,4619400,
2021-11-04,7.099999904632568,7.25,6.820000171661377,6.900000095367432,5419900,
2021-11-03,7.260000228881836,7.460000038146973,6.940000057220459,7.059999942779541,7025200,
2021-11-02,7.0,7.218999862670898,6.75,6.940000057220459,6413400,
2021-11-01,6.679999828338623,7.320000171661377,6.550000190734863,7.28000020980835,10116500,
2021-10-29,7.199999809265137,7.349999904632568,6.460000038146973,6.46999979019165,20170500,
2021-10-28,7.110000133514404,7.539999961853027,7.070000171661377,7.340000152587891,25056900,
2021-10-27,8.569999694824219,9.3100004196167,8.4399995803833,8.850000381469727,10868600,
2021-10-26,10.5,10.800000190734863,8.520000457763672,8.670000076293945,27272800,
2021-10-25,8.680000305175781,8.989999771118164,8.375,8.859999656677246,5645400,
2021-10-22,8.859999656677246,9.1899995803833,8.539999961853027,8.65999984741211,8489400,
2021-10-21,8.199999809265137,9.5,8.180000305175781,8.890000343322754,19924800,
2021-10-20,8.744999885559082,8.89799976348877,8.220000267028809,8.279999732971191,8857500,
2021-10-19,8.0,8.539999961853027,7.980000019073486,8.420000076293945,13430800,
2021-10-18,7.360000133514404,8.079999923706055,7.269999980926514,7.769999980926514,15503800,
2021-10-15,8.0600004196167,8.529999732971191,7.679999828338623,7.909999847412109,23297100,
2021-10-14,8.930000305175781,9.0600004196167,7.880000114440918,8.180000305175781,43052400,
2021-10-13,10.3100004196167,10.430000305175781,9.920000076293945,10.380000114440918,5173600,
2021-10-12,10.649999618530273,10.729999542236328,10.050000190734863,10.149999618530273,5045300,
2021-10-11,11.119999885559082,11.4399995803833,10.65999984741211,10.670000076293945,4673100,
2021-10-08,10.789999961853027,11.149999618530273,10.600000381469727,10.699999809265137,4103200,
2021-10-07,10.621000289916992,11.300000190734863,10.550000190734863,10.6899995803833,11687500,
2021-10-06,9.6899995803833,10.0649995803833,9.649999618530273,10.010000228881836,4321200,
2021-10-05,9.829999923706055,10.350000381469727,9.829999923706055,9.989999771118164,4750700,
2021-10-04,10.130000114440918,10.199000358581543,9.630000114440918,9.829999923706055,7608200,
2021-10-01,10.649999618530273,10.779999732971191,10.147000312805176,10.420000076293945,5034900,
2021-09-30,10.40999984741211,10.819999694824219,10.359999656677246,10.59000015258789,6036300,
2021-09-29,10.710000038146973,10.859999656677246,10.229999542236328,10.350000381469727,6714100,
2021-09-28,11.3100004196167,11.420000076293945,10.5,10.630000114440918,10450500,
2021-09-27,11.3100004196167,11.579999923706055,10.8149995803833,11.529999732971191,6976600,
2021-09-24,12.050000190734863,12.09000015258789,11.369999885559082,11.489999771118164,9044400,
2021-09-23,12.600000381469727,12.670000076293945,11.970000267028809,12.399999618530273,3504300,
2021-09-22,12.050000190734863,12.899999618530273,12.039999961853027,12.420000076293945,6359900,
2021-09-21,11.970000267028809,12.149999618530273,11.739999771118164,11.859999656677246,4397000,
2021-09-20,12.199999809265137,12.489999771118164,11.420000076293945,11.789999961853027,9575300,
2021-09-17,13.270000457763672,13.279999732971191,12.65999984741211,12.899999618530273,5959500,
2021-09-16,13.289999961853027,13.550000190734863,12.899999618530273,12.930000305175781,4843700,
2021-09-15,13.34000015258789,13.729999542236328,12.899999618530273,13.609999656677246,4871900,
2021-09-14,13.911999702453613,14.199999809265137,13.399999618530273,13.40999984741211,4504000,
2021-09-13,14.826000213623047,14.880000114440918,13.5600004196167,13.789999961853027,8627400,
2021-09-10,14.083000183105469,15.800000190734863,14.034000396728516,14.529999732971191,28434400,
2021-09-09,13.039999961853027,13.579999923706055,12.739999771118164,13.380000114440918,5873900,
2021-09-08,13.989999771118164,14.03600025177002,12.899999618530273,13.260000228881836,8871700,
2021-09-07,14.270000457763672,14.82800006866455,13.880000114440918,14.0,8837500,
2021-09-03,14.390000343322754,14.739999771118164,13.600000381469727,13.75,8332700,
2021-09-02,14.930000305175781,15.119999885559082,14.0600004196167,14.300000190734863,7085400,
2021-09-01,13.770000457763672,15.119999885559082,13.65999984741211,14.630000114440918,10100100,
2021-08-31,13.25,13.904999732971191,13.109999656677246,13.779999732971191,7484400,
2021-08-30,12.800000190734863,13.711000442504883,11.960000038146973,13.40999984741211,12479200,
