,nine,ten,twelve,twentysix,thirty,fifty,sixty,onetwenty,macd,signal,macdHisto,twentyeightDayVol
212,122.71,122.82,122.99,122.32,121.89,119.29,117.94,110.35,0.6700000000000017,1.5800047722322814,-0.9100047722322797,0.333
213,122.6,122.7,122.86,122.31,121.91,119.4,118.08,110.55,0.5499999999999972,1.3740038177858247,-0.8240038177858275,0.328
214,122.89,122.95,123.05,122.44,122.05,119.58,118.28,110.77,0.6099999999999994,1.2212030542286596,-0.6112030542286602,0.327
215,122.95,122.99,123.07,122.49,122.12,119.72,118.44,110.98,0.5799999999999983,1.0929624433829273,-0.512962443382929,0.327
216,123.04,123.07,123.12,122.56,122.2,119.86,118.6,111.19,0.5600000000000023,0.9863699547063423,-0.42636995470634,0.336
217,123.08,123.1,123.14,122.61,122.27,119.99,118.75,111.39,0.5300000000000011,0.895095963765074,-0.3650959637650729,0.344
218,123.48,123.46,123.44,122.79,122.45,120.19,118.96,111.62,0.6499999999999915,0.8460767710120576,-0.1960767710120661,0.351
219,124.18,124.1,123.98,123.1,122.74,120.46,119.22,111.87,0.8800000000000097,0.852861416809648,0.027138583190361665,0.351
220,124.94,124.81,124.6,123.46,123.08,120.75,119.51,112.14,1.1400000000000006,0.9102891334477186,0.229710866552282,0.35
221,125.54,125.38,125.12,123.79,123.39,121.03,119.79,112.4,1.3299999999999983,0.9942313067581746,0.3357686932418237,0.344
222,126.46,126.24,125.89,124.26,123.82,121.39,120.13,112.69,1.6299999999999955,1.1213850454065388,0.5086149545934566,0.342
223,126.7,126.5,126.17,124.51,124.07,121.64,120.38,112.94,1.6599999999999966,1.2291080363252305,0.4308919636747661,0.356
224,126.73,126.57,126.28,124.68,124.25,121.85,120.59,113.17,1.5999999999999943,1.3032864290601833,0.296713570939811,0.357
225,126.08,126.01,125.85,124.59,124.2,121.91,120.69,113.34,1.259999999999991,1.294629143248145,-0.034629143248154026,0.355
226,125.35,125.36,125.32,124.43,124.09,121.93,120.75,113.49,0.8899999999999864,1.2137033145985132,-0.32370331459852686,0.352
227,125.28,125.3,125.27,124.47,124.15,122.05,120.89,113.68,0.7999999999999972,1.13096265167881,-0.3309626516788129,0.354
228,124.64,124.72,124.78,124.29,124.02,122.05,120.93,113.82,0.4899999999999949,1.002770121343047,-0.5127701213430522,0.357
229,124.13,124.24,124.36,124.13,123.89,122.05,120.97,113.96,0.23000000000000398,0.8482160970744386,-0.6182160970744346,0.36
230,124.2,124.28,124.38,124.16,123.93,122.15,121.09,114.13,0.21999999999999886,0.7225728776595507,-0.5025728776595518,0.359
231,124.09,124.16,124.27,124.12,123.91,122.21,121.17,114.29,0.14999999999999147,0.6080583021276388,-0.4580583021276473,0.357
232,123.13,123.28,123.51,123.76,123.61,122.1,121.11,114.37,-0.25,0.43644664170211106,-0.6864466417021111,0.353
233,121.5,121.77,122.2,123.11,123.05,121.82,120.91,114.38,-0.9099999999999966,0.16715731336168954,-1.077157313361686,0.353
234,120.43,120.75,121.27,122.59,122.6,121.6,120.75,114.41,-1.3200000000000074,-0.13027414931064987,-1.1897258506893575,0.362
235,119.56,119.9,120.47,122.11,122.18,121.38,120.6,114.44,-1.6400000000000006,-0.43221931944852005,-1.2077806805514806,0.37
236,119.62,119.89,120.37,121.94,122.03,121.32,120.58,114.53,-1.5699999999999932,-0.6597754555588147,-0.9102245444411785,0.38
237,119.69,119.91,120.31,121.8,121.9,121.27,120.56,114.62,-1.4899999999999949,-0.8258203644470508,-0.6641796355529441,0.383
238,120.12,120.26,120.54,121.8,121.9,121.29,120.6,114.74,-1.259999999999991,-0.9126562915576388,-0.3473437084423521,0.384
239,120.38,120.47,120.68,121.77,121.87,121.3,120.63,114.85,-1.0899999999999892,-0.948125033246109,-0.14187496675388023,0.384
240,121.11,121.12,121.2,121.94,122.01,121.41,120.74,115.0,-0.7399999999999949,-0.9065000265968862,0.16650002659689134,0.385
241,121.49,121.46,121.48,122.02,122.07,121.47,120.81,115.13,-0.539999999999992,-0.8332000212775075,0.29320002127751543,0.383
242,121.7,121.65,121.64,122.06,122.1,121.51,120.87,115.25,-0.4200000000000017,-0.7505600170220064,0.33056001702200466,0.382
243,121.88,121.82,121.79,122.1,122.13,121.55,120.93,115.37,-0.30999999999998806,-0.6624480136176027,0.3524480136176147,0.384
244,122.04,121.98,121.93,122.14,122.17,121.59,120.99,115.49,-0.20999999999999375,-0.571958410894081,0.3619584108940872,0.385
245,122.35,122.28,122.19,122.25,122.26,121.67,121.08,115.62,-0.060000000000002274,-0.4695667287152652,0.40956672871526295,0.389
246,122.28,122.23,122.16,122.23,122.24,121.68,121.11,115.73,-0.07000000000000739,-0.38965338297221364,0.31965338297220625,0.387
247,121.99,121.98,121.96,122.13,122.15,121.65,121.1,115.81,-0.1700000000000017,-0.3457227063777713,0.1757227063777696,0.389
248,121.97,121.97,121.95,122.11,122.13,121.66,121.13,115.91,-0.1599999999999966,-0.30857816510221636,0.14857816510221977,0.392
249,122.7,122.64,122.52,122.37,122.36,121.82,121.28,116.07,0.14999999999999147,-0.2168625320817748,0.3668625320817663,0.389
250,123.24,123.15,122.97,122.6,122.56,121.96,121.42,116.22,0.37000000000000455,-0.09949002566541894,0.46949002566542347,0.384
251,123.56,123.46,123.26,122.77,122.71,122.07,121.53,116.36,0.4900000000000091,0.01840797946766666,0.47159202053234245,0.364
252,124.28,124.13,123.86,123.09,123.0,122.27,121.71,116.54,0.769999999999996,0.16872638357413255,0.6012736164258634,0.357
253,124.96,124.78,124.45,123.43,123.3,122.48,121.91,116.72,1.019999999999996,0.33898110685930527,0.6810188931406908,0.361
254,125.97,125.73,125.3,123.92,123.73,122.77,122.18,116.94,1.3799999999999955,0.5471848854874433,0.8328151145125522,0.36
255,126.98,126.7,126.18,124.45,124.2,123.09,122.47,117.17,1.730000000000004,0.7837479083899554,0.9462520916100485,0.352
256,127.45,127.18,126.67,124.81,124.53,123.34,122.7,117.37,1.8599999999999994,0.9989983267119643,0.8610016732880351,0.35
257,128.1,127.82,127.29,125.25,124.93,123.63,122.96,117.59,2.0400000000000063,1.2071986613695729,0.8328013386304334,0.347
258,128.86,128.56,128.0,125.74,125.38,123.95,123.25,117.83,2.260000000000005,1.4177589290956594,0.8422410709043457,0.339
259,129.34,129.05,128.5,126.15,125.76,124.24,123.51,118.05,2.3499999999999943,1.6042071432765264,0.745792856723468,0.34
260,130.07,129.76,129.19,126.66,126.23,124.58,123.82,118.3,2.530000000000001,1.7893657146212214,0.7406342853787797,0.34
261,130.45,130.16,129.62,127.05,126.6,124.87,124.09,118.53,2.5700000000000074,1.9454925716969789,0.6245074283030285,0.339
262,131.02,130.73,130.18,127.51,127.03,125.2,124.39,118.77,2.6700000000000017,2.0903940573575834,0.5796059426424183,0.33
263,131.73,131.43,130.86,128.03,127.52,125.57,124.72,119.03,2.8300000000000125,2.2383152458860693,0.5916847541139432,0.328
264,132.08,131.81,131.27,128.44,127.91,125.88,125.01,119.27,2.8300000000000125,2.356652196708858,0.47334780329115445,0.341
265,132.16,131.93,131.45,128.74,128.2,126.14,125.25,119.49,2.7099999999999795,2.4273217573670824,0.2826782426328971,0.332
266,132.49,132.28,131.82,129.12,128.56,126.44,125.53,119.73,2.6999999999999886,2.4818574058936638,0.21814259410632486,0.327
267,132.9,132.69,132.24,129.52,128.95,126.76,125.83,119.97,2.719999999999999,2.5294859247149306,0.19051407528506825,0.322
268,133.66,133.42,132.92,130.05,129.45,127.15,126.19,120.25,2.869999999999976,2.59758873977194,0.27241126022803597,0.325
269,134.4,134.13,133.6,130.59,129.96,127.55,126.56,120.53,3.009999999999991,2.6800709918175505,0.3299290081824404,0.327
270,134.82,134.56,134.04,131.03,130.38,127.9,126.89,120.79,3.009999999999991,2.7460567934540387,0.26394320654595216,0.326
271,134.82,134.6,134.16,131.31,130.67,128.17,127.15,121.02,2.8499999999999943,2.76684543476323,0.08315456523676445,0.328
272,134.69,134.52,134.16,131.52,130.89,128.4,127.38,121.24,2.6399999999999864,2.7414763478105812,-0.10147634781059489,0.325
273,134.48,134.36,134.08,131.68,131.07,128.61,127.59,121.44,2.4000000000000057,2.6731810782484664,-0.2731810782484607,0.321
274,134.22,134.15,133.94,131.79,131.21,128.79,127.77,121.63,2.1500000000000057,2.5685448625987743,-0.41854486259876866,0.32
275,133.56,133.56,133.47,131.72,131.19,128.87,127.87,121.78,1.75,2.4048358900790197,-0.6548358900790197,0.317
276,133.52,133.53,133.45,131.84,131.33,129.05,128.05,121.97,1.6099999999999852,2.245868712063213,-0.6358687120632278,0.319
277,133.3,133.32,133.29,131.88,131.4,129.18,128.19,122.14,1.4099999999999966,2.0786949696505697,-0.6686949696505731,0.323
278,133.42,133.43,133.38,132.03,131.56,129.37,128.38,122.33,1.3499999999999943,1.9329559757204546,-0.5829559757204603,0.321
279,133.11,133.15,133.15,132.02,131.58,129.47,128.49,122.49,1.1299999999999955,1.772364780576363,-0.6423647805763675,0.317
280,132.77,132.84,132.88,131.98,131.57,129.55,128.59,122.64,0.9000000000000057,1.5978918244610916,-0.6978918244610859,0.317
281,131.94,132.08,132.23,131.73,131.38,129.51,128.59,122.74,0.5,1.3783134595688735,-0.8783134595688735,0.313
282,131.56,131.71,131.89,131.6,131.29,129.53,128.64,122.86,0.28999999999999204,1.1606507676550974,-0.8706507676551054,0.314
283,131.48,131.61,131.78,131.57,131.28,129.59,128.72,123.0,0.21000000000000796,0.9705206141240796,-0.7605206141240717,0.312
284,131.21,131.34,131.52,131.46,131.2,129.61,128.77,123.12,0.060000000000002274,0.7884164912992642,-0.7284164912992619,0.306
285,130.72,130.87,131.09,131.26,131.04,129.58,128.77,123.21,-0.1699999999999875,0.5967331930394139,-0.7667331930394014,0.305
286,130.62,130.75,130.95,131.18,130.99,129.6,128.82,123.33,-0.2300000000000182,0.43138655443152746,-0.6613865544315456,0.312
287,130.93,131.0,131.13,131.25,131.06,129.7,128.93,123.48,-0.12000000000000455,0.3211092435452211,-0.4411092435452256,0.308
288,131.2,131.24,131.31,131.33,131.14,129.8,129.04,123.63,-0.020000000000010232,0.25288739483617484,-0.27288739483618507,0.307
289,131.63,131.62,131.62,131.48,131.28,129.94,129.18,123.79,0.14000000000001478,0.23030991586894284,-0.09030991586892806,0.306
290,131.95,131.91,131.87,131.61,131.41,130.07,129.31,123.95,0.2599999999999909,0.23624793269515246,0.023752067304838448,0.305
291,132.22,132.16,132.09,131.73,131.53,130.2,129.44,124.1,0.36000000000001364,0.2609983461561247,0.09900165384388893,0.303
292,133.28,133.14,132.93,132.16,131.92,130.49,129.71,124.32,0.7700000000000102,0.36279867692490186,0.40720132307510837,0.288
293,134.25,134.05,133.73,132.6,132.32,130.79,129.99,124.55,1.1299999999999955,0.5162389415399207,0.6137610584600748,0.308
294,134.84,134.62,134.26,132.94,132.63,131.04,130.23,124.76,1.3199999999999932,0.6769911532319353,0.6430088467680579,0.308
295,135.19,134.97,134.62,133.21,132.88,131.26,130.44,124.96,1.4099999999999966,0.8235929225855476,0.586407077414449,0.314
296,135.43,135.22,134.89,133.44,133.11,131.46,130.63,125.15,1.4499999999999886,0.9488743380684359,0.5011256619315527,0.312
297,135.92,135.71,135.35,133.77,133.42,131.71,130.87,125.36,1.579999999999984,1.0750994704547456,0.5049005295452385,0.31
298,136.27,136.06,135.7,134.06,133.69,131.94,131.09,125.56,1.6399999999999864,1.1880795763637937,0.45192042363619267,0.308
299,136.77,136.55,136.17,134.41,134.02,132.21,131.34,125.78,1.759999999999991,1.3024636610910332,0.45753633890895773,0.302
300,137.44,137.2,136.78,134.83,134.41,132.52,131.63,126.02,1.9499999999999886,1.4319709288728242,0.5180290711271645,0.299
301,138.56,138.27,137.75,135.44,134.97,132.93,132.0,126.3,2.3100000000000023,1.6075767430982597,0.7024232569017426,0.29
302,139.55,139.23,138.64,136.04,135.52,133.35,132.38,126.58,2.5999999999999943,1.8060613944786068,0.7939386055213875,0.289
303,140.52,140.17,139.52,136.66,136.09,133.78,132.77,126.87,2.8600000000000136,2.0168491155828883,0.8431508844171254,0.289
304,141.34,140.98,140.3,137.25,136.64,134.21,133.16,127.16,3.0500000000000114,2.2234792924663127,0.8265207075336987,0.283
305,141.79,141.45,140.81,137.72,137.09,134.58,133.5,127.43,3.0900000000000034,2.396783433973051,0.6932165660269525,0.28
306,142.82,142.44,141.75,138.4,137.72,135.06,133.94,127.75,3.3499999999999943,2.58742674717844,0.7625732528215545,0.284
307,143.26,142.91,142.25,138.89,138.19,135.45,134.3,128.04,3.3600000000000136,2.741941397742755,0.6180586022572587,0.297
308,143.89,143.55,142.89,139.45,138.72,135.88,134.7,128.34,3.4399999999999977,2.8815531181942036,0.5584468818057942,0.314
309,144.44,144.11,143.47,139.98,139.23,136.3,135.09,128.64,3.490000000000009,3.003242494555365,0.48675750544464425,0.313
310,145.0,144.68,144.05,140.52,139.75,136.73,135.49,128.95,3.530000000000001,3.1085939956442923,0.42140600435570885,0.314
311,145.33,145.04,144.45,140.98,140.2,137.12,135.86,129.24,3.469999999999999,3.180875196515434,0.2891248034845648,0.319
312,145.72,145.45,144.89,141.45,140.66,137.52,136.23,129.54,3.4399999999999977,3.232700157212347,0.20729984278765068,0.324
313,146.16,145.9,145.36,141.93,141.13,137.93,136.61,129.84,3.430000000000007,3.272160125769879,0.1578398742301279,0.38
314,146.69,146.43,145.89,142.44,141.63,138.36,137.01,130.15,3.4499999999999886,3.307728100615901,0.14227189938408769,0.379
315,146.91,146.68,146.19,142.84,142.03,138.73,137.36,130.44,3.3499999999999943,3.31618248049272,0.03381751950727452,0.377
316,147.09,146.88,146.44,143.21,142.4,139.09,137.7,130.73,3.2299999999999898,3.298945984394174,-0.0689459843941842,0.378
317,147.44,147.23,146.81,143.63,142.81,139.47,138.06,131.03,3.180000000000007,3.275156787515341,-0.09515678751533407,0.378
318,147.75,147.55,147.14,144.03,143.21,139.84,138.42,131.33,3.109999999999985,3.24212543001227,-0.13212543001228472,0.379
319,148.1,147.9,147.5,144.43,143.62,140.22,138.78,131.63,3.069999999999993,3.207700344009815,-0.13770034400982167,0.38
320,148.25,148.07,147.7,144.76,143.96,140.56,139.11,131.91,2.9399999999999977,3.1541602752078517,-0.21416027520785397,0.378
321,148.61,148.43,148.06,145.15,144.35,140.93,139.47,132.21,2.9099999999999966,3.105328220166281,-0.19532822016628426,0.365
322,148.79,148.63,148.28,145.47,144.68,141.27,139.8,132.5,2.8100000000000023,3.0462625761330253,-0.23626257613302304,0.367
323,148.89,148.75,148.43,145.75,144.98,141.58,140.11,132.78,2.680000000000007,2.9730100609064216,-0.2930100609064148,0.363
324,148.84,148.73,148.46,145.96,145.22,141.86,140.39,133.04,2.5,2.8784080487251376,-0.37840804872513756,0.364
325,148.86,148.77,148.54,146.18,145.46,142.14,140.67,133.3,2.359999999999985,2.7747264389801076,-0.4147264389801224,0.364
326,148.87,148.8,148.6,146.38,145.68,142.41,140.94,133.56,2.219999999999999,2.6637811511840863,-0.44378115118408745,0.368
327,148.61,148.58,148.44,146.47,145.8,142.61,141.16,133.79,1.9699999999999989,2.525024920947269,-0.55502492094727,0.378
328,148.75,148.71,148.57,146.68,146.03,142.87,141.43,134.05,1.8899999999999864,2.3980199367578128,-0.5080199367578264,0.383
329,148.79,148.75,148.63,146.85,146.22,143.11,141.68,134.3,1.7800000000000011,2.2744159494062504,-0.4944159494062492,0.392
330,149.09,149.03,148.89,147.11,146.48,143.39,141.96,134.56,1.7799999999999727,2.175532759524995,-0.3955327595250222,0.398
331,149.73,149.63,149.42,147.5,146.86,143.74,142.3,134.85,1.9199999999999875,2.124426207619994,-0.2044262076200063,0.406
332,149.83,149.74,149.55,147.7,147.08,144.0,142.56,135.1,1.8500000000000227,2.0695409660959996,-0.21954096609597684,0.415
333,149.85,149.78,149.61,147.87,147.27,144.23,142.8,135.35,1.740000000000009,2.0036327728768013,-0.2636327728767922,0.42
334,150.17,150.09,149.89,148.14,147.54,144.51,143.08,135.62,1.75,1.9529062183014412,-0.20290621830144118,0.423
335,150.67,150.56,150.32,148.48,147.87,144.83,143.39,135.9,1.8400000000000034,1.9303249746411537,-0.0903249746411503,0.418
336,151.18,151.05,150.77,148.83,148.22,145.16,143.71,136.19,1.9399999999999977,1.9322599797129225,0.007740020287075211,0.406
